% # columns="iteration, evaluation, sigma, void, void,  stds==sigma*sigma_vec.scaling*sqrt(diag(C))", seed=342524, Fri Oct 13 12:19:27 2023, <python>{}</python>
1 12 1.6345668181687718 0 0 1.6747223520537604 1.633786595639377 1.6353525468199441 1.6651101386438978 1.6141809748811562 1.6366158871924774 1.604608404081722 1.6143553703671731 1.637999445555173 1.6056158223113568 1.6482593404291634 1.6324682151789027 1.6337458791025758 1.6363133349699106 1.6485983869838499
2 24 1.5338164574921207 0 0 1.5760647800315737 1.5337049467814674 1.5298594615234544 1.5731651723616031 1.5115300674065146 1.520628747389683 1.5101874717821393 1.5132054166700015 1.526929127510946 1.502404965326245 1.525399086236157 1.5273626159148537 1.5121607906311358 1.5311390048476576 1.5505759328493016
3 36 1.4784590879255348 0 0 1.5145212454699517 1.5129339139156222 1.4807957201885595 1.5186157511588536 1.450347957780672 1.459025282221072 1.4420596894982638 1.448629582033853 1.4792360965463953 1.454648179663631 1.4635764521713714 1.4780328347858263 1.4444910868213863 1.4608866444716784 1.5029204661233397
4 48 1.466979935984978 0 0 1.4840835673073869 1.4710695050716651 1.4650520842846844 1.5005969966996708 1.441319317361254 1.4672435568853917 1.4279463704625242 1.4861430920808953 1.4763571896619077 1.444180454756325 1.4414532488352907 1.4570784227013782 1.453794591448714 1.4237874655278904 1.4815497769170884
5 60 1.5161199185554648 0 0 1.5010214539273323 1.5321594938652037 1.5014718739567572 1.5503569104208028 1.495843684294686 1.5221839892411009 1.4929853211780808 1.5364721394330965 1.533970118468406 1.4859984752678521 1.5080483391117079 1.499615376467836 1.5147008031027271 1.4653179213543621 1.5129324697709958
6 72 1.5745573666546413 0 0 1.57746293613031 1.5852816542264183 1.5725897665077735 1.6016603663307836 1.5584194429068763 1.55859707453366 1.561442700161792 1.5916189898234028 1.584077483828073 1.57501671674406 1.602218186918314 1.5509950373559358 1.575791179719544 1.5090126402145188 1.5484307667047372
7 84 1.595840528415133 0 0 1.6010791816714556 1.6008991738762506 1.5898020416588485 1.614491897437529 1.5608888568602086 1.5708103990421969 1.5584679229845817 1.6132774859493144 1.5825050389483668 1.626194645185997 1.6233498971858384 1.5640615511574316 1.5864900160932212 1.5715775027547854 1.5570761996822042
8 96 1.6619644232395463 0 0 1.6930383191367775 1.683486288655514 1.6638088786347667 1.6749951034806971 1.6102389348997252 1.6320401334181196 1.6247216687703734 1.6552866884365005 1.7216256955349833 1.6973550096538652 1.6810019319260887 1.61676911171895 1.6328758962876144 1.665314546617743 1.6328148399795406
9 108 1.7089196774233657 0 0 1.739022112665017 1.7548025505340408 1.7023314898773592 1.717026445839802 1.6421844687223557 1.6737587821007744 1.659126833381872 1.6887817796844637 1.8025854459875559 1.7472705416113339 1.7163495009840022 1.6716862567775732 1.663505795633103 1.7279532385332022 1.6804507152928403
10 120 1.715048720964105 0 0 1.7502277066052994 1.7865829955622845 1.7114547511825318 1.7268532238103125 1.6347890184089322 1.6499376055400463 1.641385464523184 1.6992812744867272 1.8347216363101126 1.758453809131683 1.7130718715407671 1.6874457853700229 1.681784824570777 1.7299324234779867 1.6651214098953229
11 132 1.7919999806408793 0 0 1.829701461851487 1.8705134490490118 1.7991856116930358 1.8392832603413942 1.7184185966876944 1.7199401732892357 1.7057111333775898 1.7780895403513657 1.9802386325029342 1.8566889545149408 1.7666034153056278 1.7676212690108195 1.7168282677509215 1.7987350335854517 1.7279945072466467
12 144 1.816066649609453 0 0 1.8477163242286025 1.897544204179513 1.8726486487372829 1.8670249086045436 1.7425412122029014 1.741468339889116 1.7374211353945879 1.7878408833744368 1.9966000780079127 1.8908213156238736 1.784479665270864 1.7794163624257968 1.7405827467295711 1.8420884800309116 1.7542485642883394
13 156 1.7986675517159838 0 0 1.8042599203714655 1.8855310588679883 1.837001707827893 1.8489124217440804 1.7200461551606507 1.7128039481988586 1.7417068447619064 1.76783826058719 2.0152169170145946 1.8595846452486193 1.7267295009165682 1.7531879314427985 1.726363575140056 1.825811413486407 1.7380404958486755
14 168 1.7919513856162368 0 0 1.806389636846169 1.8865790181692665 1.7843373469582318 1.8563773097601415 1.7034784485425405 1.706362245738209 1.752795701794085 1.7862667538893526 2.0285577546952003 1.8360692435181043 1.710396504164678 1.7548519768662216 1.7053688093723247 1.8108128693575254 1.7395196337084737
15 180 1.7380741554300654 0 0 1.763774039255471 1.8451743296030902 1.70209643791522 1.781888202628273 1.6571809643299353 1.642692954087052 1.6910217334202975 1.7429382236909432 1.994800808543763 1.7655731745922352 1.6637779550499034 1.709017357612686 1.6323674961892483 1.756336187361306 1.6660929637834385
16 192 1.6743058902802364 0 0 1.6871375880133608 1.773877591164191 1.6362327731885555 1.7133263770655738 1.5920919831005769 1.56685460690255 1.6428950963305984 1.6660050143181857 1.9319362169809604 1.6797264515268728 1.5956992663349308 1.6495097548664004 1.576944894537421 1.6934306684666216 1.6078431604649839
