% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principal axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=342524, Fri Oct 13 12:19:27 2023
1 12 -0.041431920276154 -0.008535169762944063 0.013411896904507607 0.06074992174083203 0.9225051188238527 0.964736165981334 0.9795661390731961 0.9854248435753638 0.9882090086764992 0.9931277556763933 0.9977256324487156 0.9991375110522602 1.000097386447959 1.0038997676184118 1.0078522746934213 1.0108319745916219 1.0164187448392732 1.0269778135254912 1.0944025751413093
2 24 -0.053378805577707064 -0.011769654225222873 0.020744529851944114 0.08060106964197011 0.9225051188238527 0.964736165981334 0.9795661390731961 0.9854248435753638 0.9882090086764992 0.9931277556763933 0.9977256324487156 0.9991375110522602 1.000097386447959 1.0038997676184118 1.0078522746934213 1.0108319745916219 1.0164187448392732 1.0269778135254912 1.0944025751413093
3 36 -0.07172992708980547 -0.01724493728661621 0.026974640761210096 0.0904354387612391 0.9225051188238527 0.964736165981334 0.9795661390731961 0.9854248435753638 0.9882090086764992 0.9931277556763933 0.9977256324487156 0.9991375110522602 1.000097386447959 1.0038997676184118 1.0078522746934213 1.0108319745916219 1.0164187448392732 1.0269778135254912 1.0944025751413093
4 48 -0.06944894777274743 -0.018137587958312912 0.024922085614192284 0.11022665461747828 0.9225051188238527 0.964736165981334 0.9795661390731961 0.9854248435753638 0.9882090086764992 0.9931277556763933 0.9977256324487156 0.9991375110522602 1.000097386447959 1.0038997676184118 1.0078522746934213 1.0108319745916219 1.0164187448392732 1.0269778135254912 1.0944025751413093
5 60 -0.08774441031941944 -0.021824450788479617 0.02464243509598432 0.11015049161014222 0.9225051188238527 0.964736165981334 0.9795661390731961 0.9854248435753638 0.9882090086764992 0.9931277556763933 0.9977256324487156 0.9991375110522602 1.000097386447959 1.0038997676184118 1.0078522746934213 1.0108319745916219 1.0164187448392732 1.0269778135254912 1.0944025751413093
6 72 -0.10863008146113806 -0.03102330127673124 0.027151044196900398 0.10546812987017519 0.9225051188238527 0.964736165981334 0.9795661390731961 0.9854248435753638 0.9882090086764992 0.9931277556763933 0.9977256324487156 0.9991375110522602 1.000097386447959 1.0038997676184118 1.0078522746934213 1.0108319745916219 1.0164187448392732 1.0269778135254912 1.0944025751413093
7 84 -0.11768733297455472 -0.040352389215327945 0.03554214012801876 0.11169137287096723 0.9225051188238527 0.964736165981334 0.9795661390731961 0.9854248435753638 0.9882090086764992 0.9931277556763933 0.9977256324487156 0.9991375110522602 1.000097386447959 1.0038997676184118 1.0078522746934213 1.0108319745916219 1.0164187448392732 1.0269778135254912 1.0944025751413093
8 96 -0.12420762811958 -0.04979426444522076 0.039326661774184146 0.1380968843250348 0.9225051188238527 0.964736165981334 0.9795661390731961 0.9854248435753638 0.9882090086764992 0.9931277556763933 0.9977256324487156 0.9991375110522602 1.000097386447959 1.0038997676184118 1.0078522746934213 1.0108319745916219 1.0164187448392732 1.0269778135254912 1.0944025751413093
9 108 -0.1306679255475366 -0.06074357301471902 0.03602311997461553 0.16771535665371295 0.9225051188238527 0.964736165981334 0.9795661390731961 0.9854248435753638 0.9882090086764992 0.9931277556763933 0.9977256324487156 0.9991375110522602 1.000097386447959 1.0038997676184118 1.0078522746934213 1.0108319745916219 1.0164187448392732 1.0269778135254912 1.0944025751413093
10 120 -0.14067698516957183 -0.0586439626011414 0.03761817988828611 0.19641741458066223 0.9225051188238527 0.964736165981334 0.9795661390731961 0.9854248435753638 0.9882090086764992 0.9931277556763933 0.9977256324487156 0.9991375110522602 1.000097386447959 1.0038997676184118 1.0078522746934213 1.0108319745916219 1.0164187448392732 1.0269778135254912 1.0944025751413093
