% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principal axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=342524, Fri Oct 13 12:19:27 2023
1 12 -0.05839006051966648 -0.01295798421395701 0.009127737987627609 0.03930388834864876 0.9101029392708707 0.971295674262759 0.9823890781057293 0.9876761390697336 0.9902016879401738 0.9946386626192399 0.9981785198313842 0.9995723237943973 0.9999005259786061 1.004144692679962 1.009617100804237 1.011619254967975 1.0179719129522098 1.0336078852753188 1.0802658689803863
2 24 -0.05839006051966648 -0.01295798421395701 0.009127737987627609 0.03930388834864876 0.9101029392708707 0.971295674262759 0.9823890781057293 0.9876761390697336 0.9902016879401738 0.9946386626192399 0.9981785198313842 0.9995723237943973 0.9999005259786061 1.004144692679962 1.009617100804237 1.011619254967975 1.0179719129522098 1.0336078852753188 1.0802658689803863
3 36 -0.05839006051966648 -0.01295798421395701 0.009127737987627609 0.03930388834864876 0.9101029392708707 0.971295674262759 0.9823890781057293 0.9876761390697336 0.9902016879401738 0.9946386626192399 0.9981785198313842 0.9995723237943973 0.9999005259786061 1.004144692679962 1.009617100804237 1.011619254967975 1.0179719129522098 1.0336078852753188 1.0802658689803863
4 48 -0.05839006051966648 -0.01295798421395701 0.009127737987627609 0.03930388834864876 0.9101029392708707 0.971295674262759 0.9823890781057293 0.9876761390697336 0.9902016879401738 0.9946386626192399 0.9981785198313842 0.9995723237943973 0.9999005259786061 1.004144692679962 1.009617100804237 1.011619254967975 1.0179719129522098 1.0336078852753188 1.0802658689803863
5 60 -0.05839006051966648 -0.01295798421395701 0.009127737987627609 0.03930388834864876 0.9101029392708707 0.971295674262759 0.9823890781057293 0.9876761390697336 0.9902016879401738 0.9946386626192399 0.9981785198313842 0.9995723237943973 0.9999005259786061 1.004144692679962 1.009617100804237 1.011619254967975 1.0179719129522098 1.0336078852753188 1.0802658689803863
6 72 -0.05839006051966648 -0.01295798421395701 0.009127737987627609 0.03930388834864876 0.9101029392708707 0.971295674262759 0.9823890781057293 0.9876761390697336 0.9902016879401738 0.9946386626192399 0.9981785198313842 0.9995723237943973 0.9999005259786061 1.004144692679962 1.009617100804237 1.011619254967975 1.0179719129522098 1.0336078852753188 1.0802658689803863
7 84 -0.05839006051966648 -0.01295798421395701 0.009127737987627609 0.03930388834864876 0.9101029392708707 0.971295674262759 0.9823890781057293 0.9876761390697336 0.9902016879401738 0.9946386626192399 0.9981785198313842 0.9995723237943973 0.9999005259786061 1.004144692679962 1.009617100804237 1.011619254967975 1.0179719129522098 1.0336078852753188 1.0802658689803863
8 96 -0.05839006051966648 -0.01295798421395701 0.009127737987627609 0.03930388834864876 0.9101029392708707 0.971295674262759 0.9823890781057293 0.9876761390697336 0.9902016879401738 0.9946386626192399 0.9981785198313842 0.9995723237943973 0.9999005259786061 1.004144692679962 1.009617100804237 1.011619254967975 1.0179719129522098 1.0336078852753188 1.0802658689803863
9 108 -0.05839006051966648 -0.01295798421395701 0.009127737987627609 0.03930388834864876 0.9101029392708707 0.971295674262759 0.9823890781057293 0.9876761390697336 0.9902016879401738 0.9946386626192399 0.9981785198313842 0.9995723237943973 0.9999005259786061 1.004144692679962 1.009617100804237 1.011619254967975 1.0179719129522098 1.0336078852753188 1.0802658689803863
10 120 -0.05839006051966648 -0.01295798421395701 0.009127737987627609 0.03930388834864876 0.9101029392708707 0.971295674262759 0.9823890781057293 0.9876761390697336 0.9902016879401738 0.9946386626192399 0.9981785198313842 0.9995723237943973 0.9999005259786061 1.004144692679962 1.009617100804237 1.011619254967975 1.0179719129522098 1.0336078852753188 1.0802658689803863
11 132 -0.05839006051966648 -0.01295798421395701 0.009127737987627609 0.03930388834864876 0.9101029392708707 0.971295674262759 0.9823890781057293 0.9876761390697336 0.9902016879401738 0.9946386626192399 0.9981785198313842 0.9995723237943973 0.9999005259786061 1.004144692679962 1.009617100804237 1.011619254967975 1.0179719129522098 1.0336078852753188 1.0802658689803863
12 144 -0.05839006051966648 -0.01295798421395701 0.009127737987627609 0.03930388834864876 0.9101029392708707 0.971295674262759 0.9823890781057293 0.9876761390697336 0.9902016879401738 0.9946386626192399 0.9981785198313842 0.9995723237943973 0.9999005259786061 1.004144692679962 1.009617100804237 1.011619254967975 1.0179719129522098 1.0336078852753188 1.0802658689803863
