% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principal axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=515380, Tue Nov  7 10:47:21 2023
1 6 -0.3123295452653808 -0.3123295452653808 -0.3123295452653808 -0.3123295452653808 0.8292589792909204 1.1455695287783194
2 12 -0.3123295452653808 -0.3123295452653808 -0.3123295452653808 -0.3123295452653808 0.8292589792909204 1.1455695287783194
3 18 -0.4029193097902389 -0.4029193097902389 -0.4029193097902389 -0.4029193097902389 0.7727099651290652 1.1844489477348692
4 24 -0.4029193097902389 -0.4029193097902389 -0.4029193097902389 -0.4029193097902389 0.7727099651290652 1.1844489477348692
5 30 -0.3951164305121908 -0.3951164305121908 -0.3951164305121908 -0.3951164305121908 0.7777426113360443 1.181150469039483
6 36 -0.3951164305121908 -0.3951164305121908 -0.3951164305121908 -0.3951164305121908 0.7777426113360443 1.181150469039483
7 42 -0.4048728824519961 -0.4048728824519961 -0.4048728824519961 -0.4048728824519961 0.7714448246945493 1.1852733365987762
8 48 -0.4048728824519961 -0.4048728824519961 -0.4048728824519961 -0.4048728824519961 0.7714448246945493 1.1852733365987762
9 54 -0.45979386860162824 -0.45979386860162824 -0.45979386860162824 -0.45979386860162824 0.7349871641044977 1.2082192965689749
10 60 -0.45979386860162824 -0.45979386860162824 -0.45979386860162824 -0.45979386860162824 0.7349871641044977 1.2082192965689749
11 66 -0.2677925259692224 -0.2677925259692224 -0.2677925259692224 -0.2677925259692224 0.8556912258699266 1.125962932768758
12 72 -0.2677925259692224 -0.2677925259692224 -0.2677925259692224 -0.2677925259692224 0.8556912258699266 1.125962932768758
13 78 -0.04193617348722704 -0.04193617348722704 -0.04193617348722704 -0.04193617348722704 0.9788073490287929 1.020752748459306
14 84 -0.04193617348722704 -0.04193617348722704 -0.04193617348722704 -0.04193617348722704 0.9788073490287929 1.020752748459306
15 90 -0.1578765022987858 -0.1578765022987858 -0.1578765022987858 -0.1578765022987858 0.9176728707449154 1.0760467007982442
16 96 -0.1578765022987858 -0.1578765022987858 -0.1578765022987858 -0.1578765022987858 0.9176728707449154 1.0760467007982442
17 102 -0.12772703390859785 -0.12772703390859785 -0.12772703390859785 -0.12772703390859785 0.9339555482416722 1.0619449297908992
18 108 -0.12772703390859785 -0.12772703390859785 -0.12772703390859785 -0.12772703390859785 0.9339555482416722 1.0619449297908992
19 114 -0.37346722552627143 -0.37346722552627143 -0.37346722552627143 -0.37346722552627143 0.7915382331092596 1.1719501804796444
20 120 -0.37346722552627143 -0.37346722552627143 -0.37346722552627143 -0.37346722552627143 0.7915382331092596 1.1719501804796444
21 126 -0.15335683277975368 -0.15335683277975368 -0.15335683277975368 -0.15335683277975368 0.920132146607348 1.0739445203453266
22 132 -0.15335683277975368 -0.15335683277975368 -0.15335683277975368 -0.15335683277975368 0.920132146607348 1.0739445203453266
23 138 0.14548053090371987 0.14548053090371987 0.14548053090371987 0.14548053090371987 0.9244022225721226 1.0702712417437552
24 144 0.14548053090371987 0.14548053090371987 0.14548053090371987 0.14548053090371987 0.9244022225721226 1.0702712417437552
25 150 0.26023844237285476 0.26023844237285476 0.26023844237285476 0.26023844237285476 0.860093923724116 1.122603421682321
26 156 0.26023844237285476 0.26023844237285476 0.26023844237285476 0.26023844237285476 0.860093923724116 1.122603421682321
27 162 0.2259422559801898 0.2259422559801898 0.2259422559801898 0.2259422559801898 0.8798055148837213 1.107222767098017
