% # columns="iteration, evaluation, sigma, void, void,  stds==sigma*sigma_vec.scaling*sqrt(diag(C))", seed=515380, Tue Nov  7 10:47:21 2023, <python>{}</python>
1 6 0.5746428236737404 0 0 0.5924434845155999 0.6059527914437405
2 12 0.6598515987098095 0 0 0.5690554651383534 0.8367577798052437
3 18 0.5996657877363857 0 0 0.517772998470121 0.5941187983804371
4 24 0.602396905640236 0 0 0.4748448422885937 0.6059252739522221
5 30 0.7245028779358221 0 0 0.6927926610356312 0.6933342359381568
6 36 0.700034862879637 0 0 0.6674430768937797 0.5206658883555645
7 42 0.5628412262439432 0 0 0.479165152316021 0.3818021834492059
8 48 0.4798540102185637 0 0 0.3561988018726177 0.3103222629621432
9 54 0.3705769955755414 0 0 0.25685329799933254 0.20540393523471215
10 60 0.30482017158344965 0 0 0.2003808551242248 0.1428667545152655
11 66 0.27593985089428447 0 0 0.16672438953808363 0.10928402960643453
12 72 0.21481463286605249 0 0 0.11090753813102293 0.07560271478340272
13 78 0.17446856250170298 0 0 0.0872753573305565 0.0480463767207487
14 84 0.12872205894776115 0 0 0.0614173712446416 0.028322286488789268
15 90 0.1394173577297094 0 0 0.06939113100876175 0.030745261333978643
16 96 0.10748744266253195 0 0 0.0416784801077132 0.023577213406237793
17 102 0.08570153484405728 0 0 0.02803834265661907 0.017982893386298382
18 108 0.07856765441520054 0 0 0.024023744781785532 0.014918739302825399
19 114 0.07579073995531174 0 0 0.021017932553004118 0.014430154738375736
20 120 0.07564446516720777 0 0 0.02090350230904614 0.0133768113903608
21 126 0.06854318376531694 0 0 0.01690056272263605 0.010939651658800136
22 132 0.048209964111518885 0 0 0.010378780586878533 0.006705507875582436
23 138 0.04080686990404328 0 0 0.007700992320640657 0.00530193985509859
24 144 0.031646417005473625 0 0 0.004927920893449911 0.003912595071013199
25 150 0.0234190857674785 0 0 0.0030519857228152474 0.002841645124965324
26 156 0.021306839342821494 0 0 0.0022421206436429807 0.002629878360531571
27 162 0.0182448946834294 0 0 0.0018183963330723335 0.0019485106961269843
28 168 0.01392757630909145 0 0 0.0011786495086170232 0.0013914124818166756
29 174 0.01154088304818549 0 0 0.0008919471545977253 0.001030533216728849
30 180 0.008732027713388926 0 0 0.0005950682546783896 0.0006600246375712391
31 186 0.006904932006851168 0 0 0.0004059679560666511 0.00048759596617246447
32 192 0.005059231029443851 0 0 0.0002547429235560251 0.0003199188719932417
33 198 0.004355409494412666 0 0 0.0001910060710614768 0.00024871079328592845
34 204 0.0037709758802785143 0 0 0.00015924757748112813 0.00018767358813393998
35 210 0.0028580867042057364 0 0 0.00010181500836110078 0.00012902320896230598
36 216 0.0027966132265470505 0 0 0.00010081554615981017 0.00011927556337947577
37 222 0.0023881145331797384 0 0 8.071574271562597e-05 8.839726648504394e-05
38 228 0.001754146158601924 0 0 5.649185778192518e-05 5.11326160966231e-05
39 234 0.0016370001270488031 0 0 4.136335464694449e-05 5.3636913688727426e-05
40 240 0.001281179779461172 0 0 2.6931025066911813e-05 3.7827039238526743e-05
41 246 0.0012651986386653163 0 0 2.6833794236773743e-05 3.41059681813623e-05
42 252 0.0011011965986977251 0 0 2.131530834500928e-05 2.646596248538044e-05
43 258 0.0010734051985698048 0 0 1.864726583213984e-05 2.650135663556925e-05
44 264 0.0008474273587126094 0 0 1.315946556068526e-05 1.8929590111198677e-05
45 270 0.0007700507527680414 0 0 1.126993798199082e-05 1.5577896972906805e-05
46 276 0.0007808259264238926 0 0 1.0150566425068593e-05 1.6601646016940282e-05
47 282 0.000610757001880667 0 0 7.498131254706679e-06 1.1338466565690839e-05
48 288 0.0005552829809667637 0 0 6.375919001842639e-06 9.131073131608365e-06
49 294 0.0005041880546308501 0 0 5.974400579566783e-06 7.049537129550792e-06
50 300 0.00043079111674993397 0 0 5.06614223029695e-06 5.067963319412715e-06
51 306 0.00037846253121257846 0 0 4.392194315157004e-06 3.7609907371859405e-06
52 312 0.00030241408148147395 0 0 3.2927818273624766e-06 2.5151631157423352e-06
53 318 0.0002456655765797172 0 0 2.5613757887594565e-06 1.6555100600803889e-06
54 324 0.00019857846825383882 0 0 1.7338281250211888e-06 1.3048261765415953e-06
55 330 0.00015895543720409854 0 0 1.1780640244327486e-06 9.851498644873092e-07
56 336 0.00012029390295518047 0 0 7.421930597726218e-07 7.192772785227587e-07
57 342 9.982766058805285e-05 0 0 5.881563047094463e-07 5.148886334249351e-07
58 348 8.149684353455997e-05 0 0 3.94940704106272e-07 3.9512905571514725e-07
59 354 6.999062852693858e-05 0 0 3.3207147971525056e-07 2.8123068464581607e-07
60 360 6.224676381401404e-05 0 0 2.743456486344737e-07 2.490196398260522e-07
61 366 5.152048266283649e-05 0 0 2.1698002729793317e-07 1.7630718998845297e-07
62 372 5.745263443270896e-05 0 0 2.4241155272006083e-07 2.2719994175369163e-07
63 378 6.290115738182239e-05 0 0 2.198773680467813e-07 2.3719335964912246e-07
64 384 5.5267491618275594e-05 0 0 1.7468554806814873e-07 1.798434371311431e-07
65 390 5.1435967101934415e-05 0 0 1.7521385328655674e-07 1.4371913249629878e-07
66 396 4.3605153721453935e-05 0 0 1.395877151072618e-07 1.0898111293020298e-07
67 402 3.2183637805641336e-05 0 0 9.488004910112593e-08 6.529292154930062e-08
68 408 2.6661060298086288e-05 0 0 6.39939263571529e-08 5.3086072044392844e-08
69 414 2.720349655408859e-05 0 0 6.633839516701069e-08 4.923417534983801e-08
