% # columns="iter, evals, sigma, 0, fitness, xbest" seed=515380, Tue Nov  7 10:47:21 2023, <python>{}</python>
1 6 0.5746428236737404 0 -0.4051478016504626 0.9854961344584512 -0.8232600940575765
2 12 0.6598515987098095 0 -0.5311776882358559 1.01007770094923 -1.6189810202039405
3 18 0.5996657877363857 0 -0.8043292187196038 0.564818406631479 -1.2604339158945483
4 24 0.602396905640236 0 -0.6354965539567677 0.6631529101550404 -2.2035346494140375
5 30 0.7245028779358221 0 -0.9715559801906875 -0.08461888875746648 -1.794670215270435
6 36 0.700034862879637 0 -0.9861060316315612 0.15129781295381103 -1.500087656714366
7 42 0.5628412262439432 0 -0.9806430591615913 0.008498889203030185 -1.3739000795002032
8 48 0.4798540102185637 0 -0.9391056311639799 -0.22951672538354673 -1.8384446461520845
9 54 0.3705769955755414 0 -0.9945649020492872 -0.024488027889496833 -1.6721987443217659
10 60 0.30482017158344965 0 -0.995099942831295 0.09115216305435275 -1.6095723309363485
11 66 0.27593985089428447 0 -0.9975002776531405 -0.029238520204831087 -1.5063927534270805
12 72 0.21481463286605249 0 -0.9988692955114279 0.045614198863330055 -1.557331339014075
13 78 0.17446856250170298 0 -0.9964331668179682 0.08415572634182948 -1.5633225848870684
14 84 0.12872205894776115 0 -0.9998443693875321 0.016952560177641095 -1.5659093757813487
15 90 0.1394173577297094 0 -0.9984828917170698 -0.05094619036176138 -1.549823716254514
16 96 0.10748744266253195 0 -0.9996156526959457 0.020003528774601168 -1.5515960178359653
17 102 0.08570153484405728 0 -0.9998048152020058 0.006165361727846625 -1.5520246706251342
18 108 0.07856765441520054 0 -0.9997597713289871 -0.021436967635904563 -1.5662207169365598
19 114 0.07579073995531174 0 -0.9997798187183222 -0.020908344233995596 -1.572590855955742
20 120 0.07564446516720777 0 -0.9999980600679987 -0.0006207103427063598 -1.5689269460483362
21 126 0.06854318376531694 0 -0.9999776463879902 0.0028490132867490083 -1.5768453443080357
22 132 0.048209964111518885 0 -0.9999695589960946 -0.007802278440348076 -1.5707140590916806
23 138 0.04080686990404328 0 -0.999987675537146 0.004739413347222968 -1.5722751620923847
24 144 0.031646417005473625 0 -0.9999970489072282 0.002250178852188505 -1.5698804201428673
25 150 0.0234190857674785 0 -0.9999926585372942 0.0021266182250692395 -1.5676087801491678
26 156 0.021306839342821494 0 -0.9999998875140627 0.00017104460630371407 -1.571238724380073
27 162 0.0182448946834294 0 -0.9999996769163167 -0.0006613574013050528 -1.5712532445320542
28 168 0.01392757630909145 0 -0.9999998349072294 5.903662384660615e-05 -1.5702247498293673
29 174 0.01154088304818549 0 -0.999999756527418 0.00045252139193826125 -1.5713275231733013
30 180 0.008732027713388926 0 -0.9999998225100415 -0.00017839307988884022 -1.5713647947706493
31 186 0.006904932006851168 0 -0.9999999697285034 -0.00017257288351176027 -1.5709717166275394
32 192 0.005059231029443851 0 -0.9999999952178198 8.577655556479501e-05 -1.5708433027724398
33 198 0.004355409494412666 0 -0.9999999992362731 3.170759674301255e-05 -1.5707734776784033
34 204 0.0037709758802785143 0 -0.9999999956619612 -3.775116128721936e-05 -1.5707111744212425
35 210 0.0028580867042057364 0 -0.9999999932626553 -7.664055377232633e-05 -1.5707091435722103
36 216 0.0027966132265470505 0 -0.9999999934900018 0.00010065954714191528 -1.5707425899181398
37 222 0.0023881145331797384 0 -0.9999999964632417 7.606116416208937e-05 -1.5707604350713944
38 228 0.001754146158601924 0 -0.9999999981533337 4.282904445977662e-05 -1.5707532106135256
39 234 0.0016370001270488031 0 -0.9999999990383027 2.408673021171533e-05 -1.5708329768115048
40 240 0.001281179779461172 0 -0.9999999996628203 1.9779191848039108e-05 -1.5707794999551619
41 246 0.0012651986386653163 0 -0.9999999997856099 1.9064058590349507e-05 -1.5708044101872884
42 252 0.0011011965986977251 0 -0.9999999999815098 5.526514680218936e-07 -1.5707902708022368
43 258 0.0010734051985698048 0 -0.9999999995799468 1.0014839861750466e-05 -1.5707691273600817
44 264 0.0008474273587126094 0 -0.9999999999228074 -7.971029995341777e-06 -1.5707867954185
45 270 0.0007700507527680414 0 -0.9999999999726872 -7.249206191480358e-06 -1.5707977671347548
46 276 0.0007808259264238926 0 -0.9999999999595954 3.3688896938679663e-06 -1.5708046610453217
47 282 0.000610757001880667 0 -0.9999999999869867 -4.584763132212559e-06 -1.570798564376058
48 288 0.0005552829809667637 0 -0.9999999999742101 -6.8781056397401e-06 -1.57079426010555
49 294 0.0005041880546308501 0 -0.9999999999829685 5.820857000785761e-06 -1.5707959023696985
50 300 0.00043079111674993397 0 -0.9999999999925994 -3.805637340962336e-06 -1.5707968909175758
51 306 0.00037846253121257846 0 -0.9999999999960754 -1.0567233454305958e-06 -1.570798921417099
52 312 0.00030241408148147395 0 -0.9999999999997273 6.599727383847779e-07 -1.5707966583988298
53 318 0.0002456655765797172 0 -0.9999999999989025 -1.4718720736784351e-06 -1.5707964939838412
54 324 0.00019857846825383882 0 -0.9999999999997224 7.342245841257676e-07 -1.5707964527073714
55 330 0.00015895543720409854 0 -0.9999999999999352 -1.9528271999561264e-07 -1.570796629304628
56 336 0.00012029390295518047 0 -0.9999999999999095 -3.836481659853344e-07 -1.5707965095890537
57 342 9.982766058805285e-05 0 -0.999999999999898 -2.815125045965908e-07 -1.5707966796644242
58 348 8.149684353455997e-05 0 -0.9999999999999575 2.758792095522366e-07 -1.5707962340947528
59 354 6.999062852693858e-05 0 -0.9999999999999826 -1.7945697136870554e-07 -1.5707963795488722
60 360 6.224676381401404e-05 0 -0.9999999999999132 2.7970117225534344e-07 -1.570796635043537
61 366 5.152048266283649e-05 0 -0.9999999999999676 1.1301283965204832e-07 -1.5707965549738077
62 372 5.745263443270896e-05 0 -0.999999999999996 -8.947978328118681e-08 -1.5707963127342701
63 378 6.290115738182239e-05 0 -0.9999999999999962 6.964910801850718e-08 -1.5707962782520672
64 384 5.5267491618275594e-05 0 -0.9999999999999921 1.2041391615790025e-07 -1.5707962962691056
65 390 5.1435967101934415e-05 0 -0.9999999999999687 -2.3833895689321535e-07 -1.5707964006215358
66 396 4.3605153721453935e-05 0 -0.9999999999999912 -7.633942943100157e-08 -1.5707964345523324
67 402 3.2183637805641336e-05 0 -0.9999999999999981 -4.464888258936429e-08 -1.5707963693787144
68 408 2.6661060298086288e-05 0 -0.9999999999999972 -6.808964697546367e-08 -1.5707963158208564
69 414 2.720349655408859e-05 0 -0.9999999999999997 1.585409360311744e-08 -1.5707963439856916
